country_region,province_state,date,confirmed,deaths,recovered,admin2
Colombia,Caqueta,2020-12-19,14225,506,12941,
Colombia,Casanare,2020-12-19,8119,163,7455,
Colombia,Cauca,2020-12-19,17348,476,15652,
Colombia,Cesar,2020-12-19,31981,960,29268,
Colombia,Choco,2020-12-19,4702,168,4404,
Colombia,Cordoba,2020-12-19,28964,1663,26281,
Colombia,Cundinamarca,2020-12-19,60505,1571,55373,
Colombia,Guainia,2020-12-19,1223,19,1196,
Colombia,Guaviare,2020-12-19,1906,36,1845,
Colombia,Huila,2020-12-19,32751,1058,30693,
Colombia,La Guajira,2020-12-19,13330,520,12216,
Colombia,Magdalena,2020-12-19,22737,1020,20665,
Colombia,Meta,2020-12-19,31437,693,29564,
Colombia,Narino,2020-12-19,28428,906,25729,
Colombia,Norte de Santander,2020-12-19,35766,1721,31790,
Colombia,Putumayo,2020-12-19,5489,234,4877,
Colombia,Quindio,2020-12-19,20982,565,18868,
Colombia,Risaralda,2020-12-19,29265,671,25811,
Colombia,San Andres y Providencia,2020-12-19,2398,36,2311,
Colombia,Santander,2020-12-19,61277,2209,55003,
Colombia,Sucre,2020-12-19,17102,669,15936,
Colombia,Tolima,2020-12-19,36923,1105,33497,
Colombia,Unknown,2020-12-19,0,0,0,
Colombia,Valle del Cauca,2020-12-19,125081,3958,114281,
Colombia,Vaupes,2020-12-19,1127,12,1108,
Colombia,Vichada,2020-12-19,1103,14,1069,
Ethiopia,,2020-12-19,119494,1846,102153,
Indonesia,,2020-12-19,657948,19659,536260,
Malaysia,,2020-12-19,91969,433,76242,
Colombia,Amazonas,2020-12-20,3196,124,3047,
Colombia,Antioquia,2020-12-20,242712,4503,222364,
Colombia,Arauca,2020-12-20,4458,129,4144,
Colombia,Atlantico,2020-12-20,86920,3320,80462,
Colombia,Bolivar,2020-12-20,46763,1005,43679,
Colombia,Boyaca,2020-12-20,25854,558,23556,
Colombia,Caldas,2020-12-20,29733,579,27159,
Colombia,Capital District,2020-12-20,428979,9185,387056,
Colombia,Caqueta,2020-12-20,14319,509,12990,
Colombia,Casanare,2020-12-20,8179,164,7496,
Colombia,Cauca,2020-12-20,17422,479,15722,
Colombia,Cesar,2020-12-20,32129,962,29368,
Colombia,Choco,2020-12-20,4742,168,4413,
Colombia,Cordoba,2020-12-20,29101,1667,26327,
Colombia,Cundinamarca,2020-12-20,60903,1581,55850,
Colombia,Guainia,2020-12-20,1224,19,1197,
Colombia,Guaviare,2020-12-20,1908,36,1849,
Colombia,Huila,2020-12-20,32882,1059,30861,
Colombia,La Guajira,2020-12-20,13399,523,12299,
Colombia,Magdalena,2020-12-20,23014,1021,20796,
Colombia,Meta,2020-12-20,31578,694,29808,
Colombia,Narino,2020-12-20,28600,910,25865,
Colombia,Norte de Santander,2020-12-20,36177,1739,32086,
Colombia,Putumayo,2020-12-20,5524,235,4892,
Colombia,Quindio,2020-12-20,21172,574,19069,
Colombia,Risaralda,2020-12-20,29493,679,26151,
Colombia,San Andres y Providencia,2020-12-20,2403,36,2311,
Colombia,Santander,2020-12-20,61682,2224,55363,
Colombia,Sucre,2020-12-20,17130,669,15955,
Colombia,Tolima,2020-12-20,37547,1118,34079,
Colombia,Unknown,2020-12-20,0,0,0,
Colombia,Valle del Cauca,2020-12-20,125849,3980,114931,
Colombia,Vaupes,2020-12-20,1127,12,1113,
Colombia,Vichada,2020-12-20,1103,14,1074,
Ethiopia,,2020-12-20,119951,1853,102980,
Indonesia,,2020-12-20,664930,19880,541811,
Malaysia,,2020-12-20,93309,437,77309,
Colombia,Amazonas,2020-12-21,3197,124,3049,
Colombia,Antioquia,2020-12-21,244723,4524,222831,
Colombia,Arauca,2020-12-21,4461,129,4156,
Colombia,Atlantico,2020-12-21,87609,3331,81006,
Colombia,Bolivar,2020-12-21,47303,1009,44357,
Colombia,Boyaca,2020-12-21,26101,560,23819,
Colombia,Caldas,2020-12-21,30129,585,27363,
Colombia,Capital District,2020-12-21,430198,9224,389778,
Colombia,Caqueta,2020-12-21,14449,510,13065,
Colombia,Casanare,2020-12-21,8212,166,7566,
Colombia,Cauca,2020-12-21,17468,481,15792,
Colombia,Cesar,2020-12-21,32228,967,29494,
Colombia,Choco,2020-12-21,4750,168,4436,
Colombia,Cordoba,2020-12-21,29115,1669,26385,
Colombia,Cundinamarca,2020-12-21,61478,1588,56266,
Colombia,Guainia,2020-12-21,1224,19,1199,
Colombia,Guaviare,2020-12-21,1923,36,1852,
Colombia,Huila,2020-12-21,33067,1065,31005,
Colombia,La Guajira,2020-12-21,13502,528,12362,
Colombia,Magdalena,2020-12-21,23147,1033,21023,
Colombia,Meta,2020-12-21,31804,699,30015,
Colombia,Narino,2020-12-21,28906,915,26009,
Colombia,Norte de Santander,2020-12-21,36877,1763,32482,
Colombia,Putumayo,2020-12-21,5578,235,4913,
Colombia,Quindio,2020-12-21,21432,574,19264,
Colombia,Risaralda,2020-12-21,30098,683,26456,
Colombia,San Andres y Providencia,2020-12-21,2404,36,2320,
Colombia,Santander,2020-12-21,62175,2238,55772,
Colombia,Sucre,2020-12-21,17169,670,15979,
Colombia,Tolima,2020-12-21,38398,1118,34661,
Colombia,Unknown,2020-12-21,0,0,0,
Colombia,Valle del Cauca,2020-12-21,126708,4007,115478,
Colombia,Vaupes,2020-12-21,1127,12,1113,
Colombia,Vichada,2020-12-21,1107,14,1074,
Ethiopia,,2020-12-21,120348,1861,103681,
Indonesia,,2020-12-21,671778,20085,546884,
Malaysia,,2020-12-21,95327,438,78393,
Colombia,Amazonas,2020-12-22,3208,124,3050,
Colombia,Antioquia,2020-12-22,246658,4552,225699,
Colombia,Arauca,2020-12-22,4477,129,4163,
Colombia,Atlantico,2020-12-22,88433,3341,81527,
Colombia,Bolivar,2020-12-22,48090,1013,44827,
Colombia,Boyaca,2020-12-22,26330,563,24027,
Colombia,Caldas,2020-12-22,30371,590,27594,
Colombia,Capital District,2020-12-22,433640,9280,393400,
Colombia,Caqueta,2020-12-22,14553,512,13109,
Colombia,Casanare,2020-12-22,8250,166,7593,
Colombia,Cauca,2020-12-22,17677,484,15819,
Colombia,Cesar,2020-12-22,32473,970,29592,
Colombia,Choco,2020-12-22,4760,168,4446,
Colombia,Cordoba,2020-12-22,29205,1671,26394,
Colombia,Cundinamarca,2020-12-22,61972,1599,56661,
Colombia,Guainia,2020-12-22,1224,19,1199,
Colombia,Guaviare,2020-12-22,1923,36,1865,
Colombia,Huila,2020-12-22,33277,1069,31112,
Colombia,La Guajira,2020-12-22,13614,529,12462,
Colombia,Magdalena,2020-12-22,23298,1034,21151,
Colombia,Meta,2020-12-22,32014,705,30234,
Colombia,Narino,2020-12-22,29049,924,26190,
Colombia,Norte de Santander,2020-12-22,37191,1787,32993,
Colombia,Putumayo,2020-12-22,5621,235,4947,
Colombia,Quindio,2020-12-22,21682,586,19410,
Colombia,Risaralda,2020-12-22,30421,691,26822,
Colombia,San Andres y Providencia,2020-12-22,2406,37,2322,
Colombia,Santander,2020-12-22,62693,2249,56143,
Colombia,Sucre,2020-12-22,17200,671,16004,
Colombia,Tolima,2020-12-22,39136,1143,35425,
Colombia,Unknown,2020-12-22,0,0,0,
Colombia,Valle del Cauca,2020-12-22,127509,4028,116001,
Colombia,Vaupes,2020-12-22,1128,12,1113,
Colombia,Vichada,2020-12-22,1110,14,1080,
Ethiopia,,2020-12-22,120638,1864,104818,
Indonesia,,2020-12-22,678125,20257,552722,
Malaysia,,2020-12-22,97389,439,79304,
Colombia,Amazonas,2020-12-23,3211,124,3057,
Colombia,Antioquia,2020-12-23,248651,4575,228226,
Colombia,Arauca,2020-12-23,4493,129,4173,
Colombia,Atlantico,2020-12-23,88806,3353,82198,
Colombia,Bolivar,2020-12-23,48381,1020,45528,
Colombia,Boyaca,2020-12-23,26599,570,24159,
Colombia,Caldas,2020-12-23,30582,596,27749,
Colombia,Capital District,2020-12-23,438854,9323,394923,
Colombia,Caqueta,2020-12-23,14611,517,13166,
Colombia,Casanare,2020-12-23,8338,172,7625,
Colombia,Cauca,2020-12-23,17775,487,15911,
Colombia,Cesar,2020-12-23,32580,972,29809,
Colombia,Choco,2020-12-23,4774,168,4454,
Colombia,Cordoba,2020-12-23,29259,1673,26475,
Colombia,Cundinamarca,2020-12-23,62490,1607,57125,
Colombia,Guainia,2020-12-23,1225,19,1200,
Colombia,Guaviare,2020-12-23,1926,36,1866,
Colombia,Huila,2020-12-23,33457,1074,31263,
Colombia,La Guajira,2020-12-23,13671,531,12546,
Colombia,Magdalena,2020-12-23,23495,1041,21283,
Colombia,Meta,2020-12-23,32190,711,30433,
Colombia,Narino,2020-12-23,29292,932,26333,
Colombia,Norte de Santander,2020-12-23,37596,1814,33222,
Colombia,Putumayo,2020-12-23,5645,236,4990,
Colombia,Quindio,2020-12-23,22028,600,19620,
Colombia,Risaralda,2020-12-23,31043,697,27162,
Colombia,San Andres y Providencia,2020-12-23,2412,37,2324,
Colombia,Santander,2020-12-23,63287,2264,56494,
Colombia,Sucre,2020-12-23,17230,671,16024,
Colombia,Tolima,2020-12-23,39617,1149,35958,
Colombia,Unknown,2020-12-23,0,0,1,
Colombia,Valle del Cauca,2020-12-23,129046,4050,116674,
Colombia,Vaupes,2020-12-23,1129,12,1113,
Colombia,Vichada,2020-12-23,1133,14,1084,
Ethiopia,,2020-12-23,120989,1870,105824,
Indonesia,,2020-12-23,685639,20408,558703,
Malaysia,,2020-12-23,98737,444,80014,
Colombia,Amazonas,2020-12-24,3214,124,3059,
Colombia,Antioquia,2020-12-24,250617,4602,230130,
Colombia,Arauca,2020-12-24,4494,130,4191,
Colombia,Atlantico,2020-12-24,89729,3364,82773,
Colombia,Bolivar,2020-12-24,49046,1025,45950,
Colombia,Boyaca,2020-12-24,26917,573,24385,
Colombia,Caldas,2020-12-24,31053,606,28068,
Colombia,Capital District,2020-12-24,443602,9381,399073,
Colombia,Caqueta,2020-12-24,14688,519,13236,
Colombia,Casanare,2020-12-24,8390,175,7710,
Colombia,Cauca,2020-12-24,17869,490,16023,
Colombia,Cesar,2020-12-24,32785,975,29904,
Colombia,Choco,2020-12-24,4788,168,4472,
Colombia,Cordoba,2020-12-24,29326,1673,26535,
Colombia,Cundinamarca,2020-12-24,63302,1625,57664,
Colombia,Guainia,2020-12-24,1228,19,1201,
Colombia,Guaviare,2020-12-24,1926,36,1869,
Colombia,Huila,2020-12-24,33662,1081,31446,
Colombia,La Guajira,2020-12-24,13767,533,12614,
Colombia,Magdalena,2020-12-24,23768,1045,21489,
Colombia,Meta,2020-12-24,32527,716,30656,
Colombia,Narino,2020-12-24,29588,939,26589,
Colombia,Norte de Santander,2020-12-24,37915,1847,33638,
Colombia,Putumayo,2020-12-24,5690,238,5014,
Colombia,Quindio,2020-12-24,22224,606,19984,
Colombia,Risaralda,2020-12-24,31375,705,27616,
Colombia,San Andres y Providencia,2020-12-24,2427,37,2334,
Colombia,Santander,2020-12-24,63843,2284,56975,
Colombia,Sucre,2020-12-24,17271,672,16055,
Colombia,Tolima,2020-12-24,40269,1171,36437,
Colombia,Unknown,2020-12-24,0,0,0,
Colombia,Valle del Cauca,2020-12-24,130202,4069,118009,
Colombia,Vaupes,2020-12-24,1131,12,1113,
Colombia,Vichada,2020-12-24,1133,14,1104,
Ethiopia,,2020-12-24,121399,1882,106845,
Indonesia,,2020-12-24,692838,20589,563980,
Malaysia,,2020-12-24,100318,446,81099,
Colombia,Amazonas,2020-12-25,3226,124,3069,
Colombia,Antioquia,2020-12-25,252615,4630,232143,
Colombia,Arauca,2020-12-25,4514,130,4217,
Colombia,Atlantico,2020-12-25,90594,3375,83557,
Colombia,Bolivar,2020-12-25,49622,1030,46535,
Colombia,Boyaca,2020-12-25,27176,577,24673,
Colombia,Caldas,2020-12-25,31229,614,28394,
Colombia,Capital District,2020-12-25,447821,9437,401986,
Colombia,Caqueta,2020-12-25,14758,522,13331,
Colombia,Casanare,2020-12-25,8484,176,7769,
Colombia,Cauca,2020-12-25,18023,491,16153,
Colombia,Cesar,2020-12-25,32946,975,30089,
Colombia,Choco,2020-12-25,4794,169,4486,
Colombia,Cordoba,2020-12-25,29367,1675,27247,
Colombia,Cundinamarca,2020-12-25,63905,1636,58323,
Colombia,Guainia,2020-12-25,1229,19,1204,
Colombia,Guaviare,2020-12-25,1935,36,1874,
Colombia,Huila,2020-12-25,33926,1086,31664,
Colombia,La Guajira,2020-12-25,13860,533,12698,
Colombia,Magdalena,2020-12-25,24057,1045,21792,
Colombia,Meta,2020-12-25,32745,717,30923,
Colombia,Narino,2020-12-25,30008,941,26848,
Colombia,Norte de Santander,2020-12-25,38359,1866,34024,
Colombia,Putumayo,2020-12-25,5724,239,5052,
Colombia,Quindio,2020-12-25,22551,612,20195,
Colombia,Risaralda,2020-12-25,31853,710,28056,
Colombia,San Andres y Providencia,2020-12-25,2428,37,2345,
Colombia,Santander,2020-12-25,64602,2298,57566,
Colombia,Sucre,2020-12-25,17330,674,16082,
Colombia,Tolima,2020-12-25,41114,1185,37235,
Colombia,Unknown,2020-12-25,0,0,1,
Colombia,Valle del Cauca,2020-12-25,131644,4105,118960,
Colombia,Vaupes,2020-12-25,1131,12,1114,
Colombia,Vichada,2020-12-25,1137,14,1104,
Ethiopia,,2020-12-25,121880,1897,107599,
Indonesia,,2020-12-25,700097,20847,570304,
Malaysia,,2020-12-25,101565,449,82540,
Colombia,Amazonas,2020-12-26,3230,125,3076,
Colombia,Antioquia,2020-12-26,254482,4662,233897,
Colombia,Arauca,2020-12-26,4519,130,4228,
Colombia,Atlantico,2020-12-26,91202,3385,84259,
Colombia,Bolivar,2020-12-26,50206,1035,47037,
Colombia,Boyaca,2020-12-26,27389,585,24884,
Colombia,Caldas,2020-12-26,31476,619,28677,
Colombia,Capital District,2020-12-26,449799,9479,406471,
Colombia,Caqueta,2020-12-26,14815,523,13408,
Colombia,Casanare,2020-12-26,8524,177,7832,
Colombia,Cauca,2020-12-26,18051,491,16256,
Colombia,Cesar,2020-12-26,33096,981,30303,
Colombia,Choco,2020-12-26,4795,169,4494,
Colombia,Cordoba,2020-12-26,29402,1675,27300,
Colombia,Cundinamarca,2020-12-26,64308,1652,58807,
Colombia,Guainia,2020-12-26,1229,19,1204,
Colombia,Guaviare,2020-12-26,1940,36,1882,
Colombia,Huila,2020-12-26,34063,1090,31854,
Colombia,La Guajira,2020-12-26,13916,536,12787,
Colombia,Magdalena,2020-12-26,24167,1051,22037,
Colombia,Meta,2020-12-26,32984,720,31182,
Colombia,Narino,2020-12-26,30190,946,27037,
Colombia,Norte de Santander,2020-12-26,38630,1897,34325,
Colombia,Putumayo,2020-12-26,5760,239,5086,
Colombia,Quindio,2020-12-26,22758,624,20422,
Colombia,Risaralda,2020-12-26,32370,716,28438,
Colombia,San Andres y Providencia,2020-12-26,2429,37,2349,
Colombia,Santander,2020-12-26,64987,2312,58048,
Colombia,Sucre,2020-12-26,17353,675,16122,
Colombia,Tolima,2020-12-26,41784,1193,37938,
Colombia,Unknown,2020-12-26,0,0,0,
Colombia,Valle del Cauca,2020-12-26,132781,4138,120178,
Colombia,Vaupes,2020-12-26,1131,12,1115,
Colombia,Vichada,2020-12-26,1137,14,1108,
Ethiopia,,2020-12-26,122413,1901,108269,
Indonesia,,2020-12-26,706837,20994,576693,
Malaysia,,2020-12-26,103900,451,83414,
Colombia,Amazonas,2020-12-27,3231,125,3080,
Colombia,Antioquia,2020-12-27,255845,4683,235776,
Colombia,Arauca,2020-12-27,4521,131,4235,
Colombia,Atlantico,2020-12-27,91749,3395,85019,
Colombia,Bolivar,2020-12-27,50442,1048,47699,
Colombia,Boyaca,2020-12-27,27620,592,25150,
Colombia,Caldas,2020-12-27,31604,624,28962,
Colombia,Capital District,2020-12-27,452940,9529,409088,
Colombia,Caqueta,2020-12-27,14845,524,13480,
Colombia,Casanare,2020-12-27,8579,177,7895,
Colombia,Cauca,2020-12-27,18174,491,16365,
Colombia,Cesar,2020-12-27,33161,985,30439,
Colombia,Choco,2020-12-27,4800,169,4496,
Colombia,Cordoba,2020-12-27,29428,1675,27352,
Colombia,Cundinamarca,2020-12-27,64803,1664,59327,
Colombia,Guainia,2020-12-27,1229,20,1203,
Colombia,Guaviare,2020-12-27,1940,36,1886,
Colombia,Huila,2020-12-27,34205,1098,32012,
Colombia,La Guajira,2020-12-27,13938,536,12865,
Colombia,Magdalena,2020-12-27,24285,1052,22232,
Colombia,Meta,2020-12-27,33144,723,31408,
Colombia,Narino,2020-12-27,30289,949,27220,
Colombia,Norte de Santander,2020-12-27,38993,1921,34685,
Colombia,Putumayo,2020-12-27,5791,239,5199,
Colombia,Quindio,2020-12-27,22919,628,20737,
Colombia,Risaralda,2020-12-27,32719,722,28936,
Colombia,San Andres y Providencia,2020-12-27,2432,38,2354,
Colombia,Santander,2020-12-27,65278,2328,58559,
Colombia,Sucre,2020-12-27,17377,675,16147,
Colombia,Tolima,2020-12-27,42407,1206,38664,
Colombia,Unknown,2020-12-27,0,0,0,
Colombia,Valle del Cauca,2020-12-27,133536,4162,121281,
Colombia,Vaupes,2020-12-27,1136,12,1115,
Colombia,Vichada,2020-12-27,1137,14,1109,
Ethiopia,,2020-12-27,122864,1909,109293,
Indonesia,,2020-12-27,713365,21237,583676,
Malaysia,,2020-12-27,105096,452,84411,
Colombia,Amazonas,2020-12-28,3232,125,3084,
Colombia,Antioquia,2020-12-28,256597,4698,238876,
Colombia,Arauca,2020-12-28,4528,131,4256,
Colombia,Atlantico,2020-12-28,92020,3399,85944,
Colombia,Bolivar,2020-12-28,50908,1058,48075,
Colombia,Boyaca,2020-12-28,27863,597,25525,
Colombia,Caldas,2020-12-28,31832,625,29299,
Colombia,Capital District,2020-12-28,455240,9579,410073,
Colombia,Caqueta,2020-12-28,14900,526,13552,
Colombia,Casanare,2020-12-28,8622,179,7978,
Colombia,Cauca,2020-12-28,18265,493,16548,
Colombia,Cesar,2020-12-28,33221,988,30574,
Colombia,Choco,2020-12-28,4857,169,4515,
Colombia,Cordoba,2020-12-28,29456,1676,27391,
Colombia,Cundinamarca,2020-12-28,65422,1673,60077,
Colombia,Guainia,2020-12-28,1229,20,1203,
Colombia,Guaviare,2020-12-28,1944,36,1890,
Colombia,Huila,2020-12-28,34334,1098,32194,
Colombia,La Guajira,2020-12-28,14009,540,12915,
Colombia,Magdalena,2020-12-28,24474,1052,22418,
Colombia,Meta,2020-12-28,33430,725,31609,
Colombia,Narino,2020-12-28,30584,952,27549,
Colombia,Norte de Santander,2020-12-28,39396,1942,35216,
Colombia,Putumayo,2020-12-28,5818,241,5258,
Colombia,Quindio,2020-12-28,23116,634,21089,
Colombia,Risaralda,2020-12-28,33106,733,29575,
Colombia,San Andres y Providencia,2020-12-28,2439,38,2366,
Colombia,Santander,2020-12-28,65934,2344,59243,
Colombia,Sucre,2020-12-28,17411,676,16195,
Colombia,Tolima,2020-12-28,43175,1220,39542,
Colombia,Unknown,2020-12-28,0,0,0,
Colombia,Valle del Cauca,2020-12-28,134166,4181,122785,
Colombia,Vaupes,2020-12-28,1138,12,1116,
Colombia,Vichada,2020-12-28,1141,14,1111,
Ethiopia,,2020-12-28,123145,1912,109846,
Indonesia,,2020-12-28,719219,21452,589978,
Malaysia,,2020-12-28,106690,455,85592,
Colombia,Amazonas,2020-12-29,3240,125,3084,
Colombia,Antioquia,2020-12-29,257850,4721,240568,
Colombia,Arauca,2020-12-29,4539,131,4260,
Colombia,Atlantico,2020-12-29,92456,3410,86164,
Colombia,Bolivar,2020-12-29,51140,1067,48469,
Colombia,Boyaca,2020-12-29,28060,602,25716,
Colombia,Caldas,2020-12-29,32063,629,29452,
Colombia,Capital District,2020-12-29,459953,9631,417866,
Colombia,Caqueta,2020-12-29,14907,529,13600,
Colombia,Casanare,2020-12-29,8690,180,8008,
Colombia,Cauca,2020-12-29,18388,496,16612,
Colombia,Cesar,2020-12-29,33258,988,30625,
Colombia,Choco,2020-12-29,4864,169,4546,
Colombia,Cordoba,2020-12-29,29463,1676,27409,
Colombia,Cundinamarca,2020-12-29,65858,1683,60535,
Colombia,Guainia,2020-12-29,1230,20,1203,
Colombia,Guaviare,2020-12-29,1952,36,1894,
Colombia,Huila,2020-12-29,34541,1109,32408,
Colombia,La Guajira,2020-12-29,14023,540,12980,
Colombia,Magdalena,2020-12-29,24581,1059,22564,
Colombia,Meta,2020-12-29,33511,729,31787,
Colombia,Narino,2020-12-29,30771,960,27772,
Colombia,Norte de Santander,2020-12-29,39717,1963,35567,
Colombia,Putumayo,2020-12-29,5840,241,5281,
Colombia,Quindio,2020-12-29,23297,635,21190,
Colombia,Risaralda,2020-12-29,33356,740,29826,
Colombia,San Andres y Providencia,2020-12-29,2445,38,2372,
Colombia,Santander,2020-12-29,66233,2359,59695,
Colombia,Sucre,2020-12-29,17422,677,16223,
Colombia,Tolima,2020-12-29,43432,1237,40118,
Colombia,Unknown,2020-12-29,0,0,0,
Colombia,Valle del Cauca,2020-12-29,135455,4214,122990,
Colombia,Vaupes,2020-12-29,1139,12,1118,
Colombia,Vichada,2020-12-29,1148,14,1115,
Ethiopia,,2020-12-29,123388,1913,110739,
Indonesia,,2020-12-29,727122,21703,596783,
Malaysia,,2020-12-29,108615,457,86715,
Colombia,Amazonas,2020-12-30,3245,125,3088,
Colombia,Antioquia,2020-12-30,259550,4728,241962,
Colombia,Arauca,2020-12-30,4570,132,4279,
Colombia,Atlantico,2020-12-30,92981,3410,86893,
Colombia,Bolivar,2020-12-30,51431,1077,48876,
Colombia,Boyaca,2020-12-30,28268,609,26022,
Colombia,Caldas,2020-12-30,32282,635,29848,
Colombia,Capital District,2020-12-30,464910,9631,421935,
Colombia,Caqueta,2020-12-30,14936,529,13652,
Colombia,Casanare,2020-12-30,8721,182,8079,
Colombia,Cauca,2020-12-30,18523,496,16759,
Colombia,Cesar,2020-12-30,33287,989,30729,
Colombia,Choco,2020-12-30,4872,169,4591,
Colombia,Cordoba,2020-12-30,29489,1676,27462,
Colombia,Cundinamarca,2020-12-30,66254,1684,61252,
Colombia,Guainia,2020-12-30,1234,20,1203,
Colombia,Guaviare,2020-12-30,1957,37,1897,
Colombia,Huila,2020-12-30,34711,1113,32627,
Colombia,La Guajira,2020-12-30,14094,540,13035,
Colombia,Magdalena,2020-12-30,24641,1059,22736,
Colombia,Meta,2020-12-30,33611,732,31936,
Colombia,Narino,2020-12-30,31014,960,28233,
Colombia,Norte de Santander,2020-12-30,40069,1975,36123,
Colombia,Putumayo,2020-12-30,5857,243,5312,
Colombia,Quindio,2020-12-30,23431,643,21499,
Colombia,Risaralda,2020-12-30,33555,740,30450,
Colombia,San Andres y Providencia,2020-12-30,2462,39,2383,
Colombia,Santander,2020-12-30,66566,2361,60337,
Colombia,Sucre,2020-12-30,17438,677,16335,
Colombia,Tolima,2020-12-30,43693,1245,40648,
Colombia,Unknown,2020-12-30,0,195,0,
Colombia,Valle del Cauca,2020-12-30,136522,4232,124756,
Colombia,Vaupes,2020-12-30,1139,12,1119,
Colombia,Vichada,2020-12-30,1148,14,1124,
Ethiopia,,2020-12-30,123856,1918,111870,
Indonesia,,2020-12-30,735124,21944,603741,
Malaysia,,2020-12-30,110485,463,87460,
Colombia,Amazonas,2020-12-31,3245,125,3097,
Colombia,Antioquia,2020-12-31,261592,4786,243989,
Colombia,Arauca,2020-12-31,4576,134,4292,
Colombia,Atlantico,2020-12-31,93975,3433,87316,
Colombia,Bolivar,2020-12-31,51799,1092,49102,
Colombia,Boyaca,2020-12-31,28583,614,26190,
Colombia,Caldas,2020-12-31,32531,640,30022,
Colombia,Capital District,2020-12-31,471155,9788,425697,
Colombia,Caqueta,2020-12-31,15000,530,13684,
Colombia,Casanare,2020-12-31,8778,182,8118,
Colombia,Cauca,2020-12-31,18704,502,16829,
Colombia,Cesar,2020-12-31,33559,995,30801,
Colombia,Choco,2020-12-31,4878,169,4599,
Colombia,Cordoba,2020-12-31,29577,1678,27485,
Colombia,Cundinamarca,2020-12-31,67160,1712,61645,
Colombia,Guainia,2020-12-31,1234,20,1204,
Colombia,Guaviare,2020-12-31,1963,37,1900,
Colombia,Huila,2020-12-31,34880,1125,32796,
Colombia,La Guajira,2020-12-31,14153,541,13084,
Colombia,Magdalena,2020-12-31,24764,1072,22810,
Colombia,Meta,2020-12-31,33947,741,32037,
Colombia,Narino,2020-12-31,31308,974,28389,
Colombia,Norte de Santander,2020-12-31,40347,2010,36355,
Colombia,Putumayo,2020-12-31,5880,244,5340,
Colombia,Quindio,2020-12-31,23644,652,21664,
Colombia,Risaralda,2020-12-31,34210,752,30759,
Colombia,San Andres y Providencia,2020-12-31,2465,39,2387,
Colombia,Santander,2020-12-31,67114,2383,60674,
Colombia,Sucre,2020-12-31,17460,678,16355,
Colombia,Tolima,2020-12-31,44138,1265,40908,
